aX;aY;aZ;gX;gY;gZ
-0.209;-2.058;0.492;26.611;206.421;146.362
-0.196;-1.922;0.144;-11.597;195.862;145.996
-0.185;-1.818;-0.129;-72.632;182.739;145.386
-0.179;-1.713;-0.318;-147.888;170.654;150.330
-0.176;-1.553;-0.339;-232.422;163.391;163.452
-0.229;-1.439;-0.341;-300.537;163.452;177.063
-0.304;-1.389;-0.452;-336.609;177.917;186.035
-0.429;-1.344;-0.649;-347.168;199.646;187.927
-0.504;-1.309;-0.918;-334.900;220.459;188.354
-0.542;-1.194;-1.187;-304.138;231.445;195.190
-0.549;-0.980;-1.417;-272.644;226.257;207.825
-0.555;-0.710;-1.608;-243.652;209.167;219.421
-0.580;-0.388;-1.719;-216.919;188.232;225.464
-0.679;-0.064;-1.878;-183.105;175.903;226.807
-0.816;0.234;-2.068;-142.395;167.419;233.276
-0.820;0.446;-2.120;-102.600;150.635;244.873
-0.973;0.479;-2.086;-88.562;116.516;248.413
-1.345;0.716;-2.190;-127.869;33.325;239.990
-2.535;1.181;-2.713;-247.131;-47.058;288.391
-2.635;1.388;-3.411;-350.159;106.201;381.592
-2.814;1.251;-4.000;-371.826;86.182;307.007
-2.860;1.053;-4.000;-275.024;2.563;174.255
-2.585;0.718;-4.000;-135.498;-85.693;64.697
-2.536;0.212;-3.968;11.536;-172.058;-23.010
-2.312;-0.096;-3.248;125.366;-225.159;-73.181
-2.211;-0.389;-2.783;175.049;-251.465;-93.323
-2.140;-0.575;-2.507;192.566;-237.183;-115.356
-2.114;-0.667;-2.253;214.539;-232.666;-121.704
-2.136;-0.658;-2.014;260.742;-239.807;-117.981
-2.115;-0.671;-1.772;330.017;-247.375;-116.089
-1.988;-0.782;-1.484;383.301;-255.188;-122.498
-1.800;-0.939;-1.181;412.781;-264.587;-131.897
-1.585;-1.162;-0.946;436.218;-275.024;-137.024
-1.376;-1.335;-0.676;442.139;-284.790;-132.263
-1.098;-1.450;-0.278;436.523;-292.786;-125.488
-0.872;-1.405;0.099;440.063;-292.664;-126.343
-0.661;-1.358;0.472;452.454;-274.292;-133.240
-0.397;-1.473;0.831;465.332;-230.408;-141.602
-0.320;-1.666;1.180;452.454;-164.917;-152.283
-0.409;-1.790;1.372;414.612;-95.032;-162.964
-0.588;-1.969;1.552;372.864;-43.579;-182.556
-0.745;-2.599;1.625;302.979;-31.799;-219.604
-0.684;-3.589;1.751;191.467;-70.313;-244.263
-0.499;-4.000;2.322;46.631;-154.724;-225.891
-0.156;-4.000;2.943;-68.726;-235.901;-156.067
0.366;-4.000;3.795;-146.240;-290.833;-55.237
0.828;-4.000;4.000;-156.494;-282.593;51.147
1.046;-4.000;4.000;-68.604;-184.814;119.812
0.849;-3.226;4.000;88.806;9.521;127.747
0.338;-2.240;4.000;267.395;262.268;67.871
-0.315;-1.817;4.000;406.677;438.538;-9.277
-0.726;-1.648;3.581;462.708;481.140;-51.758
-1.023;-1.650;2.481;403.259;427.551;-71.228
-0.912;-1.906;1.857;257.507;312.378;-75.012
-0.669;-2.207;2.077;2.380;127.136;-62.561
-0.195;-2.059;2.765;-276.978;-29.053;55.603
0.249;-2.119;3.241;-413.147;6.775;31.616
0.418;-1.940;3.666;-356.689;12.939;73.853
0.182;-1.850;3.785;-272.034;31.067;100.403
0.157;-1.895;3.656;-230.286;80.200;40.466
0.167;-1.985;3.483;-173.157;119.385;8.728
0.067;-2.043;3.131;-115.234;145.447;16.174
0.047;-2.215;2.631;-80.261;162.842;30.151
0.088;-2.351;2.232;-85.693;165.833;38.879
0.333;-2.496;2.003;-114.868;172.546;39.063
0.580;-2.646;1.902;-138.123;180.725;51.453
0.758;-2.765;1.744;-142.273;164.673;91.064
0.936;-2.837;1.523;-156.067;147.888;127.563
0.969;-2.746;1.363;-190.613;132.812;164.124
0.868;-2.518;1.184;-209.900;139.771;195.862
0.732;-2.312;0.881;-207.825;155.396;208.313
0.638;-2.168;0.572;-196.289;165.710;204.346
0.519;-1.978;0.323;-197.266;171.143;195.496
0.328;-1.671;0.084;-206.421;182.739;191.895
0.023;-1.285;-0.217;-200.378;199.707;189.270
-0.140;-0.988;-0.464;-182.617;214.905;177.734
-0.217;-0.804;-0.626;-161.987;220.764;162.598
-0.294;-0.706;-0.771;-130.005;218.811;152.161
-0.344;-0.628;-1.006;-100.525;205.811;152.588
-0.348;-0.526;-1.111;-98.450;183.105;165.710
-0.380;-0.381;-1.099;-105.469;157.288;174.866
-0.444;-0.225;-1.101;-99.182;132.141;166.748
-0.526;-0.076;-1.184;-90.637;113.098;153.687
-0.586;0.026;-1.277;-94.177;97.778;148.987
-0.594;0.092;-1.277;-103.882;82.031;148.865
-0.634;0.116;-1.238;-108.521;69.153;149.170
-0.677;0.120;-1.183;-105.225;60.120;144.470
-0.791;0.077;-1.090;-91.675;50.903;148.132
-0.964;0.071;-1.042;-75.684;43.579;158.325
-1.131;0.042;-0.963;-70.190;39.734;169.495
-1.344;0.078;-0.853;-79.712;39.063;172.668
-1.645;0.221;-0.863;-58.594;52.063;164.551
-1.854;0.479;-1.025;15.625;108.398;170.898
-2.019;0.745;-1.277;80.627;150.208;142.029
-2.062;0.957;-1.628;116.943;145.874;85.938
-2.085;1.139;-2.054;126.648;117.615;29.175
-2.077;1.166;-2.360;112.427;71.228;-24.353
-1.941;0.956;-2.333;66.162;-2.014;-68.665
-1.823;0.708;-2.068;19.287;-81.116;-102.234
-1.738;0.453;-1.739;-22.461;-144.165;-125.854
-1.668;0.278;-1.506;-33.203;-175.049;-142.578
-1.640;0.173;-1.433;-1.953;-182.068;-153.870
-1.634;0.152;-1.451;44.800;-180.481;-165.894
-1.604;0.193;-1.523;90.332;-181.519;-181.152
-1.634;0.209;-1.583;136.169;-186.462;-196.777
-1.620;0.185;-1.592;169.556;-206.360;-215.332
-1.538;0.005;-1.593;192.871;-236.389;-239.929
-1.436;-0.223;-1.462;207.336;-269.043;-257.202
-1.349;-0.413;-1.190;209.290;-297.791;-266.785
-1.264;-0.603;-0.908;224.609;-311.768;-268.860
-1.117;-0.947;-0.380;340.027;-279.175;-274.536
-1.113;-1.229;0.014;380.493;-235.596;-285.400
-1.044;-1.640;0.374;367.249;-180.603;-293.274
-0.985;-2.248;0.680;303.650;-138.367;-279.114
-0.884;-3.018;0.902;214.722;-141.663;-236.328
-0.745;-3.499;1.318;134.766;-203.003;-170.959
-0.422;-3.419;2.326;68.909;-284.424;-93.811
-0.082;-2.886;3.455;53.711;-319.641;-34.058
0.175;-2.397;4.000;104.919;-284.363;-21.729
0.272;-2.421;4.000;173.584;-206.604;-57.434
0.306;-2.759;4.000;181.458;-135.193;-109.619
0.385;-3.173;4.000;101.196;-111.267;-126.709
0.510;-3.583;4.000;0.671;-120.056;-107.605
0.840;-4.000;4.000;-79.224;-128.235;-69.824
1.574;-4.000;4.000;-114.441;-124.756;-5.798
0.891;-3.365;4.000;-87.341;-101.746;41.626
0.626;-2.508;4.000;-1.892;-16.296;21.301
0.585;-2.483;4.000;98.267;90.820;-56.519
0.274;-2.563;4.000;151.367;197.998;-69.458
-0.035;-2.240;4.000;136.414;224.731;-23.926
-0.395;-1.861;3.743;66.101;179.687;29.907
-0.727;-1.557;3.428;-24.048;127.441;64.087
-0.555;-1.571;3.248;-102.783;102.295;83.374
-0.362;-1.829;3.236;-150.330;79.407;93.384
-0.156;-2.001;3.325;-158.997;71.045;91.980
-0.055;-2.055;3.308;-134.521;87.402;82.214
-0.064;-2.081;3.030;-88.440;126.465;71.472
-0.086;-2.078;2.574;-42.297;170.349;67.932
-0.109;-2.081;2.074;-12.939;197.449;78.674
0.039;-2.174;1.578;2.747;195.251;83.740
0.231;-2.338;1.142;-3.235;164.429;76.904
0.362;-2.389;0.843;-37.842;138.428;78.186
0.437;-2.293;0.549;-82.825;116.394;90.210
0.488;-2.151;0.336;-127.380;90.637;105.469
0.550;-2.040;0.250;-170.044;63.416;116.943
0.607;-1.980;0.211;-199.463;43.823;125.183
0.643;-1.931;0.115;-213.379;37.842;130.676
0.584;-1.793;-0.069;-217.712;41.504;131.958
0.492;-1.610;-0.219;-226.074;47.546;129.944
0.393;-1.441;-0.324;-247.925;54.871;125.244
0.264;-1.309;-0.415;-277.771;68.481;114.380
0.148;-1.168;-0.572;-303.894;94.727;102.417
0.027;-1.003;-0.722;-319.275;120.850;97.046
-0.086;-0.880;-0.864;-321.411;136.414;100.098
-0.152;-0.857;-0.900;-306.274;145.691;109.070
-0.142;-0.971;-0.750;-276.489;153.809;124.329
-0.188;-1.047;-0.430;-237.854;167.603;150.024
-0.361;-0.980;-0.113;-196.228;192.688;179.321
-0.542;-0.858;-0.030;-163.696;218.506;201.050
-0.783;-0.711;-0.040;-149.658;226.868;213.684
-1.109;-0.558;-0.135;-154.785;227.112;218.994
-1.400;-0.284;-0.385;-148.315;267.456;204.468
-1.642;-0.051;-0.925;-86.365;331.360;215.454
-1.866;-0.040;-1.541;-6.897;356.140;209.412
-2.044;0.010;-1.913;76.111;393.982;209.900
-2.084;0.329;-1.717;131.836;402.832;260.803
-2.315;0.468;-1.687;140.198;253.540;252.441
-2.495;0.748;-1.723;91.675;175.720;192.993
-2.639;1.177;-1.900;23.254;112.427;148.071
-2.822;1.513;-2.209;14.648;57.922;78.613
-2.801;1.675;-2.444;38.025;1.221;4.333
-2.702;1.632;-2.685;67.688;-53.528;-51.758
-2.550;1.549;-2.811;93.384;-122.742;-104.187
-2.303;1.335;-2.767;82.642;-185.425;-168.945
-2.183;1.053;-2.534;44.922;-252.747;-216.064
-2.161;0.869;-2.265;37.109;-286.926;-202.759
-2.058;0.762;-1.973;88.257;-237.915;-155.457
-1.976;0.580;-1.797;142.273;-249.329;-157.288
-1.926;0.359;-1.704;209.900;-264.160;-181.091
-1.800;0.125;-1.679;276.245;-262.573;-203.796
-1.663;-0.079;-1.652;323.914;-263.855;-230.103
-1.556;-0.275;-1.583;354.431;-269.531;-254.822
-1.483;-0.519;-1.386;371.033;-276.489;-273.010
-1.383;-0.881;-1.211;383.179;-277.405;-283.386
-1.236;-1.282;-0.992;394.653;-263.367;-284.241
-1.119;-1.699;-0.838;414.856;-240.784;-277.039
-0.991;-2.096;-0.634;455.505;-209.229;-265.137
-0.869;-2.485;-0.515;481.812;-171.753;-260.986
-0.761;-2.924;-0.192;481.323;-141.479;-262.390
-0.741;-3.266;0.359;411.316;-118.042;-256.775
-0.673;-3.872;0.569;270.630;-116.821;-227.478
-0.256;-4.000;0.759;93.628;-150.391;-161.377
-0.017;-4.000;1.536;-102.844;-247.009;-143.616
0.399;-4.000;3.147;-211.914;-320.251;-109.314
0.601;-4.000;4.000;-168.518;-300.720;-36.560
0.443;-3.591;4.000;-6.714;-184.937;-37.231
0.663;-3.433;4.000;164.856;-50.781;-95.276
0.473;-3.344;4.000;259.033;40.527;-127.136
0.170;-3.210;4.000;240.723;87.952;-123.535
0.013;-3.219;4.000;176.270;94.421;-111.572
-0.038;-3.348;4.000;108.337;78.430;-86.426
-0.024;-3.392;4.000;20.081;52.246;-43.091
-0.047;-3.155;4.000;-57.678;28.870;5.920
-0.066;-2.729;4.000;-92.224;32.715;44.556
-0.194;-2.149;4.000;-95.520;58.472;66.650
-0.385;-1.571;4.000;-99.854;87.708;72.632
-0.547;-1.230;4.000;-121.094;101.746;66.040
-0.594;-1.186;3.929;-151.855;106.812;60.852
-0.528;-1.328;3.706;-178.894;104.736;60.425
-0.435;-1.478;3.574;-203.125;102.112;61.462
-0.310;-1.660;3.440;-221.191;104.370;60.486
-0.106;-1.876;3.346;-226.379;114.990;57.007
0.088;-2.030;3.190;-211.548;136.658;49.866
0.251;-2.147;2.979;-187.744;164.551;39.673
0.375;-2.179;2.670;-164.734;196.289;33.569
0.426;-2.182;2.299;-146.179;228.149;36.377
0.529;-2.261;1.884;-129.944;254.089;46.448
0.644;-2.296;1.515;-114.319;270.142;61.462
0.738;-2.192;1.224;-104.797;279.968;75.989
0.699;-1.959;0.932;-104.553;289.673;83.069
0.608;-1.728;0.580;-114.197;295.105;80.444
0.505;-1.573;0.170;-132.874;283.630;67.871
0.376;-1.470;-0.231;-149.353;242.920;46.265
0.332;-1.440;-0.584;-167.603;195.374;12.085
0.174;-1.154;-0.757;-197.021;222.778;78.125
-0.022;-0.844;-1.158;-236.267;223.938;127.136
-0.054;-0.736;-1.567;-254.395;184.021;157.349
-0.132;-0.586;-1.814;-227.783;141.174;203.796
-0.257;-0.279;-1.831;-178.101;107.300;253.479
-1.884;0.560;-1.586;-49.805;140.259;39.124
-2.125;0.379;-2.438;-108.032;113.770;33.081
-2.162;0.165;-3.104;-213.440;49.377;30.884
-1.994;-0.154;-3.476;-299.561;-16.785;19.165
-1.684;-0.648;-3.339;-292.664;-49.377;-5.493
-1.569;-0.954;-3.015;-178.833;-46.936;-10.803
-1.516;-1.021;-2.806;-22.095;-35.217;-12.756
-1.536;-0.823;-2.554;92.834;-25.818;-5.127
-1.610;-0.548;-2.217;136.475;-43.030;8.118
-1.656;-0.410;-1.849;139.160;-76.660;11.841
-1.610;-0.393;-1.551;136.719;-103.577;11.780
-1.541;-0.399;-1.343;141.235;-124.084;10.132
-1.441;-0.418;-1.207;158.875;-138.062;8.118
-1.308;-0.418;-1.082;192.261;-144.592;-0.183
-1.140;-0.437;-0.978;232.239;-150.208;-18.066
-0.960;-0.475;-0.881;267.395;-153.320;-36.804
-0.750;-0.492;-0.828;296.753;-156.738;-52.490
-0.620;-0.478;-0.772;317.749;-164.490;-66.101
-0.492;-0.504;-0.714;325.439;-177.063;-77.209
-0.346;-0.579;-0.620;332.825;-189.148;-94.666
-0.223;-0.677;-0.442;341.309;-196.411;-113.464
-0.174;-0.835;-0.267;359.375;-193.054;-135.742
-0.169;-1.128;-0.125;383.118;-180.054;-158.691
-0.173;-1.533;0.054;390.930;-162.354;-175.476
-0.105;-1.920;0.350;392.151;-145.996;-188.721
0.064;-2.341;0.872;373.596;-138.062;-200.989
0.284;-2.602;1.496;321.289;-138.306;-202.271
0.320;-2.599;1.984;256.653;-146.606;-183.105
0.317;-2.641;2.233;185.425;-153.442;-161.987
0.275;-2.701;2.367;103.760;-153.809;-151.123
0.048;-2.792;2.479;40.833;-155.884;-134.399
-0.106;-2.958;2.630;-3.296;-170.959;-101.135
0.010;-3.400;3.188;-36.255;-203.369;-56.885
0.292;-3.583;4.000;-40.955;-222.595;-7.019
0.506;-3.082;4.000;-1.038;-193.115;32.837
0.371;-2.222;4.000;85.266;-97.595;45.044
-0.399;-2.022;4.000;192.810;37.659;18.799
-0.093;-1.504;4.000;225.342;152.161;-24.231
-0.245;-1.646;4.000;164.001;124.573;-56.519
-0.134;-1.978;4.000;78.857;115.234;-87.158
-0.026;-2.175;4.000;-37.109;92.102;-60.852
0.025;-1.955;4.000;-144.470;48.767;-10.376
0.065;-1.535;4.000;-178.223;41.199;49.377
-0.177;-1.153;4.000;-164.673;69.519;95.947
-0.307;-0.986;3.897;-120.850;107.056;60.242
-0.327;-1.067;3.451;-53.772;140.076;26.367
-0.241;-1.259;3.034;-13.611;161.377;2.686
-0.194;-1.376;2.736;-6.226;169.861;5.981
-0.140;-1.398;2.469;-8.423;159.546;27.710
-0.102;-1.450;2.211;-20.691;128.662;39.856
-0.004;-1.568;2.028;-36.865;114.807;41.626
0.068;-1.779;1.777;-39.978;111.084;39.185
0.196;-2.039;1.497;-39.612;106.262;36.621
0.349;-2.299;1.297;-57.739;101.196;38.269
0.453;-2.402;1.192;-89.355;103.638;45.288
0.525;-2.375;1.119;-105.591;117.676;56.213
0.528;-2.239;1.039;-98.999;140.503;68.604
0.509;-2.052;0.909;-83.557;165.894;76.599
0.530;-1.912;0.727;-78.735;183.594;79.956
0.552;-1.762;0.565;-86.304;188.965;84.167
0.496;-1.593;0.370;-98.206;185.730;95.520
0.406;-1.429;0.142;-120.178;181.152;105.103
0.379;-1.339;-0.060;-151.245;174.194;108.276
0.368;-1.308;-0.185;-183.044;162.170;108.704
0.381;-1.334;-0.289;-208.557;150.391;106.079
0.359;-1.358;-0.318;-225.159;142.029;109.070
0.303;-1.311;-0.305;-229.309;141.968;125.427
0.175;-1.146;-0.285;-210.327;151.917;153.259
-0.005;-0.933;-0.358;-170.593;170.349;182.312
-0.190;-0.732;-0.522;-126.038;188.782;200.867
-0.342;-0.537;-0.719;-83.130;202.515;212.402
-0.437;-0.379;-0.870;-56.274;201.111;214.233
-0.486;-0.216;-0.940;-55.542;184.998;212.219
-0.517;-0.098;-0.931;-65.552;156.555;217.590
-0.506;-0.090;-0.890;-62.561;118.591;222.229
-0.762;-0.124;-0.810;-50.720;82.703;225.525
-0.812;0.001;-0.785;-39.673;121.460;229.492
-0.944;0.052;-0.757;-0.916;149.963;238.220
-1.206;0.085;-0.896;63.721;130.310;234.314
-1.554;0.259;-1.085;102.417;106.506;232.971
-1.920;0.551;-1.209;82.642;78.857;226.868
-2.184;0.955;-1.417;47.058;68.604;200.439
-2.199;1.392;-1.666;27.100;69.885;153.809
-2.145;1.668;-1.834;15.381;55.542;97.900
-2.020;1.570;-1.925;13.977;31.921;32.104
-1.857;1.208;-1.993;38.086;5.066;-34.363
-1.700;0.780;-2.071;72.754;-24.109;-87.952
-1.577;0.490;-2.111;82.825;-53.833;-113.770
-1.548;0.434;-2.080;69.275;-84.167;-116.150
-1.641;0.513;-2.018;62.805;-118.530;-116.028
-1.720;0.581;-1.938;75.623;-157.898;-129.822
-1.821;0.597;-1.846;84.778;-199.280;-153.687
-1.853;0.502;-1.714;88.623;-236.267;-179.443
-1.816;0.380;-1.529;103.210;-267.395;-201.050
-1.758;0.267;-1.393;133.118;-291.016;-217.224
-1.632;0.117;-1.189;174.866;-304.993;-230.896
-1.454;-0.076;-0.992;229.858;-309.082;-244.751
-1.257;-0.256;-0.860;294.128;-300.354;-253.479
-1.083;-0.385;-0.824;361.938;-280.945;-254.822
-1.001;-0.539;-0.906;432.129;-255.981;-255.066
-1.007;-0.685;-0.979;494.507;-230.469;-255.005
-0.986;-0.764;-0.956;532.593;-202.942;-257.690
-1.026;-0.986;-0.924;562.439;-170.532;-266.052
-0.865;-1.381;-0.632;600.037;-125.732;-275.818
-0.642;-1.996;-0.542;658.508;-60.303;-288.147
-0.884;-2.885;-0.524;703.003;5.920;-306.213
-0.560;-3.729;-0.133;634.033;57.556;-291.382
-0.457;-4.000;-0.084;469.910;53.772;-283.997
-0.542;-4.000;0.149;279.419;4.211;-286.255
-0.326;-4.000;0.541;133.728;-45.776;-298.157
-0.031;-4.000;0.939;47.119;-86.609;-284.729
0.194;-4.000;1.443;-21.606;-117.737;-229.309
0.289;-4.000;2.327;-42.175;-120.667;-142.761
0.456;-4.000;3.105;25.940;-59.021;-66.467
0.384;-4.000;3.162;168.945;57.739;-20.386
0.022;-4.000;2.351;309.082;178.833;2.869
-0.154;-4.000;1.671;309.387;206.665;18.921
-0.114;-4.000;1.485;154.175;148.987;53.223
-0.011;-4.000;1.759;-35.156;66.406;106.750
-0.395;-3.912;2.821;-321.228;-6.470;183.044
-0.439;-3.587;2.788;-314.697;19.897;179.993
-0.559;-3.169;2.575;-245.361;53.040;193.542
-0.625;-2.848;2.388;-196.777;68.542;192.749
-0.607;-2.700;2.257;-189.941;67.139;184.021
-0.495;-2.684;2.097;-201.843;64.148;169.189
-0.343;-2.746;1.914;-208.801;66.650;153.748
-0.174;-2.835;1.656;-213.745;77.393;140.320
0.005;-2.957;1.391;-217.407;92.529;131.042
0.143;-3.009;1.167;-216.675;111.633;127.319
0.231;-2.964;0.886;-206.909;133.240;131.226
0.260;-2.818;0.608;-196.960;151.428;138.977
0.298;-2.597;0.351;-207.092;163.940;146.484
0.387;-2.434;0.113;-244.141;172.363;148.804
0.468;-2.257;-0.000;-298.279;170.959;150.757
0.434;-1.975;-0.037;-350.281;163.757;163.391
0.335;-1.692;-0.150;-383.789;162.903;179.504
0.294;-1.480;-0.329;-399.170;169.250;184.875
0.290;-1.345;-0.521;-396.973;174.561;174.194
0.270;-1.230;-0.624;-401.001;179.993;161.438
0.241;-1.124;-0.680;-410.706;192.810;162.170
0.204;-1.024;-0.782;-400.818;211.060;175.781
0.119;-0.884;-0.849;-363.770;225.586;193.115
-0.006;-0.686;-0.899;-311.035;229.980;208.435
-0.192;-0.494;-1.036;-254.822;223.999;217.773
-0.346;-0.307;-1.219;-208.740;205.872;222.290
-0.433;-0.197;-1.278;-182.678;169.861;223.999
-0.492;-0.204;-1.142;-186.646;130.981;215.637
-0.525;-0.238;-0.917;-199.463;103.760;205.994
-0.572;-0.273;-0.734;-188.477;93.079;190.796
-0.663;-0.309;-0.702;-137.207;97.290;167.847
-0.832;-0.278;-0.787;-70.557;109.497;143.188
-1.095;-0.210;-0.907;-5.920;119.934;115.051
-1.427;-0.046;-1.175;68.359;156.860;92.529
-1.804;0.179;-1.653;146.240;231.812;64.087
-1.932;0.527;-2.538;228.760;289.062;27.893
-1.858;0.566;-3.316;312.195;207.764;12.390
-2.099;0.603;-3.610;300.537;67.444;6.714
-2.256;0.746;-3.250;177.979;-72.144;-6.470
-2.205;0.716;-2.984;16.113;-158.752;-27.222
-2.159;0.572;-2.753;-77.637;-216.003;-48.645
-2.184;0.478;-2.471;-75.989;-268.372;-70.740
-2.197;0.360;-2.146;-61.646;-312.988;-91.736
-2.167;0.207;-1.954;-44.556;-355.530;-115.601
-2.194;-0.033;-1.598;-15.930;-408.020;-124.573
-2.210;-0.063;-1.402;21.973;-368.164;-88.196
-2.158;0.000;-1.363;104.919;-331.116;-64.697
-2.125;-0.018;-1.355;207.397;-328.491;-70.679
-2.091;-0.010;-1.250;259.155;-328.613;-84.961
-2.043;0.062;-1.104;274.780;-324.524;-93.262
-1.956;0.069;-1.007;303.223;-317.383;-107.727
-1.782;-0.094;-0.934;347.778;-309.814;-135.498
-1.572;-0.288;-0.913;404.114;-299.561;-166.565
-1.321;-0.523;-0.923;461.426;-286.133;-198.547
-1.192;-0.770;-0.824;482.178;-273.499;-227.051
-1.120;-0.952;-0.581;460.266;-261.414;-248.840
-1.178;-1.199;-0.234;419.495;-248.474;-273.682
-1.119;-1.795;0.136;398.071;-234.497;-300.110
-0.967;-2.732;0.690;402.832;-229.553;-325.684
-0.807;-3.557;1.461;363.892;-227.295;-323.120
-0.727;-3.901;2.315;290.283;-224.243;-274.292
-0.926;-3.700;2.808;242.249;-195.923;-206.299
-1.007;-3.477;2.867;188.660;-139.465;-175.842
-1.150;-3.414;3.006;105.286;-113.892;-175.171
-1.260;-3.787;3.200;0.488;-120.422;-164.978
-1.109;-4.000;3.389;-110.779;-130.310;-144.409
-0.763;-4.000;3.815;-188.110;-137.024;-110.657
-0.668;-4.000;4.000;-165.710;-122.131;-36.255
-0.806;-4.000;4.000;-31.189;-46.021;30.518
-1.014;-4.000;4.000;170.227;62.134;50.720
-1.069;-3.667;4.000;326.233;138.550;51.636
-1.109;-3.333;4.000;348.267;161.621;56.274
-1.155;-2.866;4.000;264.648;156.372;75.134
-1.279;-2.384;3.984;150.818;143.860;95.642
-1.332;-2.142;3.780;44.312;132.568;104.492
-1.353;-2.199;3.631;-49.011;120.605;105.164
-1.276;-2.467;3.579;-120.239;109.070;110.962
-1.179;-2.676;3.599;-169.312;100.037;123.779
-1.014;-2.813;3.681;-205.688;95.886;132.446
-0.860;-2.783;3.771;-230.347;103.394;135.864
-0.768;-2.729;3.649;-241.211;124.512;136.475
-0.677;-2.662;3.372;-235.168;154.724;137.268
-0.626;-2.510;3.010;-227.417;183.411;137.329
-0.536;-2.396;2.592;-217.468;207.642;132.812
-0.405;-2.310;2.162;-204.224;226.685;124.756
-0.236;-2.280;1.718;-197.632;238.342;114.502
-0.056;-2.347;1.296;-196.960;243.774;104.797
0.122;-2.528;0.777;-194.946;246.216;98.267
0.319;-2.629;0.313;-212.097;240.173;98.511
0.369;-2.527;0.106;-274.048;225.159;104.675
0.243;-2.247;0.039;-346.741;218.079;125.000
0.042;-1.920;-0.029;-380.615;232.361;159.668
-0.074;-1.849;-0.276;-361.206;262.695;169.861
-0.181;-1.851;-0.488;-340.759;282.837;156.677
-0.363;-1.743;-0.606;-340.210;291.626;151.306
-0.501;-1.472;-0.693;-345.520;301.270;154.785
-0.618;-1.158;-0.822;-336.731;313.416;152.527
-0.720;-0.787;-1.045;-316.650;312.317;145.752
-0.847;-0.429;-1.326;-310.242;290.161;139.404
-0.833;-0.227;-1.479;-315.735;250.183;125.610
-0.737;-0.230;-1.452;-297.791;191.101;110.474
-0.784;-0.157;-1.182;-271.240;129.639;112.244
-0.786;-0.141;-0.977;-241.028;103.149;108.887
-0.808;-0.209;-0.874;-179.077;98.511;98.389
-0.934;-0.224;-0.716;-95.825;103.027;89.722
-1.352;-0.053;-0.681;-8.484;153.259;76.050
-1.886;0.258;-0.800;95.886;273.132;37.231
-1.924;0.483;-1.562;193.848;379.822;-15.991
-1.761;0.006;-2.526;242.126;342.285;-34.119
-2.492;0.524;-3.189;207.825;260.254;-8.057
-2.661;1.276;-3.342;139.893;144.775;33.997
-2.793;1.118;-3.525;35.583;42.664;0.671
-2.721;0.699;-3.757;-74.951;-37.476;-44.556
-2.236;0.078;-3.925;-130.798;-118.469;-70.068
-2.018;-0.601;-3.795;-116.638;-240.417;-89.478
-2.236;-0.950;-3.271;-52.307;-369.202;-84.839
-2.127;-0.889;-2.781;9.583;-332.703;-42.236
-2.194;-0.638;-2.598;102.844;-285.339;-6.226
-2.470;-0.336;-2.306;226.562;-317.993;-6.775
-2.605;-0.056;-1.734;347.168;-362.488;-75.745
-2.479;-0.144;-1.673;376.038;-374.451;-121.582
-2.367;-0.364;-1.589;371.216;-394.592;-159.180
-2.262;-0.614;-1.370;340.271;-420.898;-182.678
-2.144;-0.876;-1.107;315.430;-440.491;-193.604
-2.026;-1.202;-0.929;323.120;-446.533;-195.251
-1.814;-1.678;-0.695;352.173;-442.993;-193.481
-1.502;-2.190;-0.333;374.084;-425.537;-180.481
-1.235;-2.476;0.196;382.690;-388.489;-148.926
-1.249;-2.583;0.806;401.123;-338.867;-118.408
-1.372;-2.665;1.240;425.781;-277.283;-114.258
-1.191;-3.055;1.724;416.626;-237.000;-125.427
-1.343;-3.449;2.248;364.563;-217.651;-140.808
-1.372;-3.964;2.424;272.583;-202.332;-176.758
-0.956;-4.000;2.531;109.558;-172.607;-186.218
-0.878;-4.000;2.896;-104.370;-177.856;-125.610
-0.800;-4.000;3.542;-238.281;-250.671;-38.452
-0.622;-4.000;4.000;-257.324;-247.925;89.478
-0.747;-3.997;4.000;-233.704;-202.515;217.285
-1.021;-2.078;4.000;-207.336;-120.300;256.470
-1.079;-0.450;4.000;-131.104;22.949;160.217
-0.982;0.226;4.000;29.358;145.691;15.564
-0.885;0.157;4.000;194.092;206.177;-99.304
-0.912;-0.137;4.000;264.038;203.674;-145.752
-0.910;-0.592;4.000;219.177;180.664;-145.386
-0.869;-1.224;4.000;98.389;161.865;-119.141
-0.676;-1.644;4.000;-35.034;174.377;-74.707
-0.621;-1.815;4.000;-121.826;175.293;-37.964
-0.588;-1.792;4.000;-144.104;165.344;4.883
-0.529;-1.648;4.000;-128.113;162.598;38.208
-0.472;-1.467;4.000;-105.530;162.231;49.683
-0.492;-1.357;4.000;-103.088;168.030;49.072
-0.484;-1.452;4.000;-128.906;184.814;49.622
-0.395;-1.742;3.689;-156.006;204.956;47.668
-0.295;-2.041;3.327;-164.185;219.910;43.091
-0.178;-2.475;2.909;-148.804;240.173;38.818
0.165;-2.662;2.312;-95.581;279.663;48.523
0.178;-2.661;1.907;-21.790;287.415;51.331
0.179;-2.866;1.300;79.529;303.040;22.217
0.596;-3.010;0.487;130.493;309.937;0.183
0.568;-3.076;0.274;181.091;274.536;-3.540
0.799;-3.081;0.199;91.187;252.380;10.071
