aX;aY;aZ;gX;gY;gZ
-0.200;-1.123;0.380;6.531;0.671;-291.748
-0.715;-0.970;0.176;65.002;-26.001;-176.025
-0.893;-0.277;-0.385;12.695;18.738;-57.190
-0.759;-0.098;-0.306;-86.426;2.258;-23.682
-0.895;0.371;0.430;-143.005;-62.134;3.235
-0.963;0.946;0.978;-156.189;-94.238;-8.728
-0.902;0.954;1.025;-154.724;-78.674;-83.252
-0.861;0.399;0.737;-104.614;-53.101;-161.560
-0.830;-0.049;0.465;-50.720;-34.668;-194.153
-0.833;-0.221;0.032;-36.987;-11.536;-179.626
-0.698;-0.341;-0.125;-64.270;-8.911;-152.832
-0.620;-0.499;-0.020;-95.032;-32.959;-127.502
-0.578;-0.460;0.073;-118.896;-47.607;-90.271
-0.543;-0.310;0.095;-153.381;-53.223;-53.467
-0.524;-0.208;0.055;-189.331;-59.570;-28.381
-0.508;-0.189;-0.048;-219.055;-65.430;-11.475
-0.507;-0.242;-0.212;-240.173;-71.411;-0.977
-0.533;-0.365;-0.445;-247.742;-82.336;8.179
-0.553;-0.602;-0.810;-232.544;-96.069;15.442
-0.556;-0.973;-1.303;-195.984;-120.178;25.696
-0.552;-1.339;-1.823;-170.776;-160.828;42.908
-0.484;-1.769;-2.132;-174.805;-216.736;68.054
-0.283;-1.957;-2.109;-195.190;-265.991;107.971
-0.045;-2.117;-2.006;-174.316;-296.814;132.141
0.170;-2.347;-1.872;-96.191;-314.941;129.150
0.461;-2.642;-1.637;2.075;-317.871;122.009
0.793;-2.997;-1.292;92.529;-313.843;119.324
1.018;-3.245;-0.977;176.514;-311.279;130.310
1.069;-3.521;-0.794;248.047;-318.298;160.278
1.071;-3.789;-0.325;268.311;-339.722;203.247
1.045;-3.818;0.526;253.113;-367.859;250.854
1.009;-3.656;1.500;257.324;-380.188;298.706
0.849;-3.382;2.399;284.546;-366.211;343.079
0.519;-2.928;3.213;312.134;-335.083;390.686
0.061;-2.230;3.886;328.796;-297.974;444.153
-0.347;-1.657;4.000;334.412;-262.268;492.981
-0.805;-1.112;4.000;316.284;-227.783;536.865
-1.205;-0.471;4.000;274.597;-186.523;576.233
-1.577;0.324;4.000;231.873;-133.423;599.915
-1.867;1.113;4.000;202.637;-73.792;602.478
-2.067;1.790;4.000;193.115;-17.822;580.444
-2.201;2.271;4.000;193.298;21.301;537.659
-2.263;2.603;4.000;191.956;48.950;493.408
-2.277;2.906;4.000;175.903;68.726;457.275
-2.148;3.241;3.986;131.470;77.759;421.997
-1.948;3.502;3.612;67.200;81.970;383.728
-1.740;3.628;3.224;9.949;92.773;338.928
-1.590;3.439;2.870;-14.221;108.398;286.621
-1.460;3.004;2.329;-38.208;120.056;203.125
-1.371;2.835;2.207;-75.989;108.093;174.683
-1.295;2.906;2.225;-144.409;94.055;159.729
-1.260;2.977;2.384;-225.464;83.191;140.320
-1.216;2.788;2.544;-280.457;87.769;98.694
-1.193;2.435;2.574;-308.289;104.614;40.344
-1.245;1.954;2.370;-299.133;127.563;-21.057
-1.317;1.478;2.134;-272.766;146.301;-75.256
-1.346;1.047;1.963;-253.784;153.931;-116.943
-1.383;0.724;1.806;-245.911;152.893;-142.212
-1.414;0.552;1.684;-259.033;146.057;-149.963
-1.489;0.545;1.686;-290.527;128.052;-147.766
-1.631;0.584;1.765;-325.134;107.300;-142.212
-1.854;0.598;1.840;-359.985;97.595;-133.667
-2.063;0.663;1.971;-391.235;84.167;-130.310
-2.238;0.685;2.102;-407.410;69.824;-138.306
-2.367;0.748;2.229;-408.142;58.533;-162.476
-2.437;0.696;2.252;-375.122;47.852;-210.083
-2.445;0.288;2.051;-283.752;44.128;-276.062
-2.418;-0.071;1.741;-204.468;43.152;-332.275
-2.371;-0.381;1.512;-153.992;33.386;-364.319
-2.212;-0.659;1.355;-108.337;24.841;-369.995
-2.055;-0.786;1.243;-90.271;21.973;-350.830
-1.899;-0.846;1.096;-93.811;12.695;-325.745
-1.765;-0.823;0.895;-104.980;2.136;-291.260
-1.648;-0.757;0.681;-122.925;-14.343;-253.784
-1.551;-0.637;0.503;-157.532;-36.621;-216.492
-1.439;-0.562;0.422;-196.167;-64.087;-184.021
-1.325;-0.510;0.471;-222.534;-94.666;-159.180
-1.224;-0.352;0.670;-239.990;-120.667;-141.785
-1.151;-0.209;0.786;-244.995;-133.057;-137.512
-1.115;-0.166;0.739;-241.394;-133.911;-144.470
-1.115;-0.230;0.596;-234.314;-133.423;-154.663
-1.106;-0.401;0.386;-225.952;-137.329;-161.255
-1.095;-0.708;0.131;-218.140;-148.499;-159.119
-1.034;-1.010;-0.087;-221.802;-168.640;-142.517
-1.000;-1.279;-0.282;-227.966;-195.679;-117.981
-0.968;-1.556;-0.496;-217.468;-219.910;-94.788
-0.898;-1.958;-0.664;-187.317;-240.540;-72.937
-0.795;-2.308;-0.832;-137.573;-258.057;-49.438
-0.710;-2.644;-1.024;-81.787;-274.414;-23.682
-0.570;-3.135;-1.041;-35.156;-292.786;1.709
-0.313;-3.363;-0.559;-32.166;-315.063;27.954
-0.007;-3.540;-0.133;-37.903;-326.538;49.744
0.325;-4.000;0.146;-1.343;-332.397;60.120
1.079;-4.000;0.963;5.127;-349.426;69.763
1.535;-4.000;1.742;1.831;-361.267;111.877
1.905;-3.939;2.311;13.794;-319.641;158.386
2.101;-3.269;2.639;53.650;-263.855;197.693
2.176;-2.545;2.996;104.187;-220.825;230.469
2.311;-1.859;3.467;114.014;-189.575;255.066
2.377;-1.093;3.908;117.432;-150.085;277.832
2.369;-0.158;4.000;135.254;-94.727;295.837
2.264;0.561;4.000;171.631;-33.569;302.429
2.028;1.104;4.000;197.937;13.489;308.472
1.721;1.552;4.000;202.637;50.049;321.899
1.355;1.781;3.937;209.290;89.844;332.886
0.933;1.787;3.687;214.111;128.479;343.506
0.548;1.732;3.526;194.702;155.884;363.037
-0.036;2.467;3.499;157.593;172.058;392.883
-0.489;1.427;3.406;56.091;182.556;403.625
-0.505;2.249;3.104;98.755;238.708;450.439
-1.051;1.388;2.332;114.624;219.421;473.511
-1.491;2.270;1.897;-39.185;255.127;484.985
-1.907;2.581;1.272;-27.771;288.879;549.744
-1.877;2.806;1.705;-97.107;221.191;501.282
-1.934;3.611;2.025;-198.608;191.345;444.031
-2.040;4.000;1.855;-228.821;202.881;364.563
-1.789;3.898;1.521;-202.576;227.905;248.230
-1.678;3.417;1.173;-183.777;223.389;153.503
-1.531;2.887;0.664;-146.545;236.084;90.942
-1.313;2.319;0.138;-113.098;242.615;43.884
-1.055;1.837;0.005;-102.600;213.745;19.531
-0.869;1.628;0.192;-129.578;175.110;24.719
-0.857;1.616;0.333;-168.091;148.682;43.884
-0.829;1.705;0.385;-194.153;130.798;58.533
-0.889;1.810;0.327;-204.834;114.380;59.937
-0.972;1.877;0.379;-214.844;92.896;48.889
-0.987;1.950;0.691;-234.314;65.125;33.997
-1.002;2.083;0.944;-242.065;43.701;17.639
-1.043;2.048;0.970;-231.140;33.752;-13.428
-1.091;1.876;0.877;-219.910;28.992;-50.842
-1.136;1.669;0.791;-208.069;20.996;-73.853
-1.158;1.438;0.756;-197.632;7.446;-84.167
-1.165;1.250;0.730;-195.679;-9.583;-86.731
-1.195;1.176;0.705;-200.317;-29.602;-80.933
-1.275;1.205;0.764;-204.346;-54.993;-70.679
-1.308;1.168;0.909;-206.543;-73.853;-70.435
-1.357;1.195;1.116;-209.229;-85.815;-69.946
-1.404;1.256;1.309;-205.139;-90.942;-74.463
-1.447;1.149;1.350;-196.228;-87.891;-90.393
-1.458;0.943;1.272;-184.204;-81.543;-112.305
-1.453;0.650;1.072;-167.236;-80.383;-131.104
-1.447;0.413;0.877;-157.471;-87.830;-137.451
-1.418;0.252;0.767;-158.936;-106.079;-131.409
-1.367;0.140;0.750;-164.795;-130.127;-119.751
-1.322;0.066;0.782;-173.035;-151.733;-106.079
-1.301;0.023;0.775;-176.575;-168.579;-91.675
-1.288;-0.014;0.724;-174.988;-181.335;-78.247
-1.283;-0.064;0.645;-172.119;-194.214;-66.467
-1.281;-0.083;0.557;-171.753;-210.449;-54.871
-1.248;-0.144;0.514;-179.443;-229.980;-42.664
-1.202;-0.209;0.515;-189.331;-247.986;-28.564
-1.119;-0.334;0.548;-184.692;-261.963;-14.221
-1.064;-0.341;0.577;-181.091;-269.836;3.601
-1.029;-0.355;0.587;-175.049;-273.376;20.142
-0.949;-0.426;0.587;-159.912;-275.513;31.250
-0.863;-0.659;0.554;-145.325;-276.123;40.100
-0.721;-0.896;0.622;-134.583;-277.771;52.185
-0.560;-1.176;0.701;-113.464;-277.466;64.758
-0.387;-1.510;0.720;-82.642;-270.752;77.515
-0.225;-1.664;0.758;-60.364;-261.536;96.069
-0.070;-1.716;0.815;-36.926;-252.991;114.441
0.111;-1.684;0.877;4.761;-243.164;127.930
0.296;-1.518;0.987;48.889;-234.070;132.874
0.575;-1.296;1.196;85.571;-226.868;124.878
0.961;-1.147;1.413;120.239;-221.619;107.178
1.375;-1.028;1.542;152.649;-214.722;88.928
1.792;-0.935;1.681;170.349;-205.261;78.430
2.528;-0.568;1.974;204.956;-169.250;72.266
2.797;-0.305;2.076;221.558;-136.230;66.528
3.000;-0.099;2.075;252.869;-97.046;52.734
3.137;-0.078;1.981;293.274;-59.265;38.147
3.263;-0.017;2.018;308.777;-28.870;33.936
3.302;0.145;2.038;304.871;-2.441;39.978
3.167;0.244;1.883;297.180;24.658;53.101
3.083;0.347;1.754;271.179;51.941;73.730
2.913;0.476;1.753;252.747;72.693;98.755
2.690;0.601;1.877;245.789;89.783;125.366
2.376;0.656;1.965;242.981;109.558;152.405
1.973;0.784;2.003;238.464;131.836;184.937
1.534;0.922;2.055;229.675;150.696;220.581
1.092;0.948;2.113;213.501;164.978;255.371
0.643;1.004;2.105;186.584;180.054;292.603
0.195;1.084;1.987;165.588;196.228;327.637
-0.196;1.181;1.901;152.100;206.177;354.858
-0.521;1.237;1.833;142.639;209.656;372.131
-0.782;1.375;1.822;130.981;208.496;383.240
-1.023;1.538;1.826;115.845;207.947;387.268
-1.186;1.682;1.896;93.079;208.435;381.165
-1.268;1.857;1.975;64.819;211.548;364.685
-1.337;2.088;1.933;45.898;221.680;339.294
-1.380;2.246;1.707;33.997;235.352;311.462
-1.363;2.396;1.443;18.433;240.845;288.574
-1.288;2.596;1.252;-6.714;234.009;268.799
-1.190;2.768;1.120;-29.297;220.032;245.728
-1.137;2.848;1.021;-47.241;203.735;218.872
-1.159;2.847;0.931;-67.688;187.622;193.970
-1.156;2.931;0.927;-95.154;168.152;175.659
-1.183;3.171;1.030;-132.629;145.264;162.537
-1.254;3.350;1.243;-174.438;119.446;141.846
-1.293;3.290;1.479;-208.801;95.886;101.929
-1.351;3.109;1.596;-221.436;80.200;51.819
-1.410;2.728;1.490;-213.074;70.557;-4.333
-1.452;2.405;1.361;-204.529;58.960;-49.438
-1.524;2.113;1.242;-195.618;41.992;-77.454
-1.594;1.811;1.217;-184.509;18.982;-95.581
-1.654;1.558;1.309;-182.495;-9.766;-107.666
-1.657;1.290;1.543;-182.617;-35.461;-118.103
-1.616;1.134;1.804;-191.284;-52.307;-127.625
-1.611;1.005;1.888;-200.134;-53.650;-139.160
-1.630;0.944;1.796;-204.590;-47.241;-154.480
-1.660;0.772;1.660;-196.899;-43.884;-173.584
-1.649;0.567;1.493;-194.275;-45.227;-189.392
-1.599;0.372;1.346;-192.932;-56.763;-201.233
-1.540;0.196;1.247;-182.190;-74.890;-208.923
-1.487;0.062;1.153;-168.274;-88.562;-208.679
-1.459;-0.018;1.037;-153.381;-100.769;-205.872
-1.418;-0.187;0.888;-135.925;-116.150;-202.271
-1.396;-0.222;0.829;-144.226;-132.080;-186.646
-1.370;-0.235;0.831;-159.241;-146.912;-168.274
-1.321;-0.200;0.889;-166.382;-158.325;-153.076
-1.263;-0.095;0.961;-173.401;-165.894;-142.395
-1.239;-0.031;0.920;-179.016;-166.687;-140.198
-1.207;0.019;0.818;-189.148;-165.527;-140.442
-1.184;0.043;0.716;-194.275;-168.823;-137.695
-1.123;-0.021;0.644;-198.425;-177.185;-135.010
-1.059;-0.129;0.538;-204.529;-187.134;-132.263
-1.005;-0.245;0.427;-210.083;-197.266;-126.526
-0.938;-0.368;0.370;-213.806;-209.412;-117.432
-0.860;-0.541;0.398;-209.351;-221.375;-107.483
-0.749;-0.739;0.459;-193.176;-228.699;-98.999
-0.637;-0.971;0.477;-166.138;-230.652;-94.055
-0.482;-1.310;0.478;-136.353;-230.774;-90.210
-0.285;-1.645;0.494;-116.150;-229.553;-77.942
-0.084;-1.968;0.457;-96.069;-224.304;-58.777
0.154;-2.406;0.372;-66.833;-222.046;-36.804
0.431;-2.844;0.220;-34.058;-223.267;-7.751
0.701;-3.155;0.172;-7.019;-229.065;27.832
0.985;-3.147;0.204;13.794;-236.450;68.054
1.191;-2.978;0.083;40.039;-239.990;104.248
1.342;-2.919;0.090;58.411;-247.192;133.606
1.582;-2.920;0.550;56.641;-260.437;161.377
1.779;-2.698;1.020;43.457;-260.010;190.125
2.020;-2.287;1.447;48.889;-242.249;211.060
2.365;-1.766;1.857;94.604;-212.402;217.590
2.630;-1.349;1.970;177.246;-168.335;213.562
2.780;-1.028;1.896;257.019;-116.699;209.656
2.905;-0.842;1.916;301.758;-74.524;212.341
2.848;-0.554;1.939;325.317;-41.138;227.478
2.652;-0.263;1.972;326.782;-9.399;251.099
2.331;-0.016;2.083;316.956;14.160;273.865
1.909;0.072;2.159;305.725;34.058;297.424
1.407;0.203;2.307;277.466;49.866;337.708
0.852;0.401;2.530;237.854;59.509;388.062
0.248;0.720;2.711;193.909;69.763;440.247
-0.394;1.202;2.866;141.602;82.153;487.000
-0.928;1.754;3.137;81.421;89.905;515.747
-1.391;2.342;3.381;31.738;113.342;520.142
-1.667;2.807;3.487;8.179;158.081;489.807
-1.851;3.005;3.340;21.667;216.675;425.659
-1.989;2.881;2.827;64.575;277.588;345.886
-2.017;2.635;2.109;119.141;320.557;274.414
-1.937;2.439;1.435;151.123;330.933;228.516
-1.722;2.113;0.900;143.250;308.533;205.750
-1.432;1.864;0.729;93.933;261.780;205.078
-1.146;1.833;0.926;22.583;205.261;219.788
-0.947;1.926;1.194;-49.011;163.879;237.061
-0.834;2.299;1.414;-127.563;142.639;248.596
-0.781;2.686;1.539;-210.632;129.639;244.202
-0.762;2.939;1.755;-276.672;118.103;217.590
-0.739;3.054;2.033;-321.411;112.732;171.387
-0.805;2.989;2.058;-325.500;118.225;109.619
-0.951;2.840;1.850;-305.847;127.808;45.837
-1.057;2.632;1.653;-289.307;127.747;-10.010
-1.117;2.366;1.579;-272.827;115.540;-58.777
-1.136;1.972;1.557;-244.385;98.816;-101.196
-1.131;1.572;1.554;-216.553;86.182;-131.653
-1.157;1.239;1.513;-194.214;78.430;-148.437
-1.176;1.075;1.528;-182.861;71.777;-152.649
-1.194;0.932;1.564;-181.458;65.369;-152.771
-1.212;0.810;1.579;-182.861;62.439;-150.574
-1.182;0.816;1.656;-191.589;62.256;-143.738
-1.188;0.906;1.565;-202.209;66.406;-135.681
-1.232;1.006;1.309;-208.008;72.083;-127.747
-1.228;1.032;1.007;-205.200;67.505;-122.131
-1.201;1.005;0.774;-205.200;50.964;-117.493
-1.137;1.047;0.692;-218.201;26.306;-110.779
-1.043;1.144;0.740;-234.924;-23.254;-113.037
-0.978;1.035;0.783;-230.042;-36.499;-122.803
-0.928;0.917;0.731;-221.130;-38.574;-131.897
-0.901;0.837;0.636;-215.149;-41.809;-138.611
-0.887;0.760;0.527;-211.182;-48.645;-142.944
-0.856;0.636;0.464;-214.783;-58.777;-145.630
-0.822;0.490;0.415;-225.525;-71.411;-144.897
-0.790;0.363;0.384;-234.070;-84.778;-138.062
-0.795;0.306;0.357;-229.309;-97.534;-126.770
-0.823;0.296;0.296;-217.224;-108.643;-115.540
-0.850;0.281;0.228;-210.083;-120.361;-107.483
-0.857;0.271;0.208;-208.252;-134.094;-101.563
-0.861;0.265;0.247;-193.542;-149.475;-98.511
-0.876;0.180;0.245;-156.006;-162.048;-100.891
-0.886;-0.003;0.193;-115.173;-170.410;-105.164
-0.867;-0.188;0.229;-87.097;-179.687;-102.539
-0.777;-0.233;0.414;-72.876;-188.660;-93.506
-0.746;-0.313;0.455;-49.194;-186.890;-87.097
-0.763;-0.430;0.354;-26.367;-179.260;-81.726
-0.764;-0.551;0.253;-31.799;-176.880;-70.557
-0.729;-0.813;0.169;-57.617;-181.091;-54.321
-0.637;-1.143;0.144;-86.853;-189.636;-32.410
-0.531;-1.388;0.186;-117.188;-196.228;-2.625
-0.447;-1.548;0.280;-146.362;-197.815;29.846
-0.328;-1.733;0.428;-153.381;-195.496;57.068
-0.202;-1.801;0.560;-146.667;-185.791;80.811
-0.100;-2.021;0.483;-132.263;-172.302;102.600
0.119;-2.370;0.536;-135.315;-168.152;130.066
0.371;-2.582;0.705;-152.405;-174.744;166.443
0.747;-2.693;0.887;-159.424;-181.458;204.651
1.065;-2.484;1.014;-146.729;-178.650;247.009
1.304;-1.956;0.960;-102.417;-158.813;284.058
1.501;-1.680;0.674;-11.230;-126.709;308.838
1.654;-1.129;0.562;60.974;-101.196;330.322
1.788;-0.341;0.439;116.882;-83.069;340.088
1.936;0.219;0.456;166.443;-68.848;324.829
2.115;0.744;0.787;178.650;-62.134;292.053
2.329;1.182;1.175;191.650;-50.720;251.221
2.432;1.402;1.314;221.863;-23.621;202.637
2.512;1.422;1.321;251.526;12.329;154.602
2.476;1.405;1.243;289.612;48.828;117.188
2.395;1.258;1.095;328.125;82.825;91.370
2.253;0.964;1.001;351.501;106.750;83.740
2.043;0.680;1.002;357.178;117.065;105.957
1.733;0.537;1.118;341.309;115.540;159.668
1.297;0.773;1.411;293.701;105.774;238.464
0.775;1.159;1.783;219.604;101.257;321.411
0.237;1.714;2.168;127.136;107.727;394.775
-0.251;2.389;2.405;41.748;128.540;443.787
-0.729;3.054;2.444;-12.329;162.964;451.904
-1.088;3.659;2.476;-42.908;203.064;420.410
-1.302;3.979;2.410;-36.987;244.995;356.140
-1.347;3.848;2.184;4.883;290.833;266.479
-1.348;3.462;1.910;54.138;334.656;179.687
-1.278;2.957;1.565;103.455;366.516;111.450
-1.134;2.464;1.144;152.954;382.874;64.941
-0.998;1.988;0.768;184.021;377.441;41.504
-0.875;1.474;0.446;180.908;350.098;41.016
-0.787;1.137;0.080;147.888;304.321;62.073
-0.775;1.128;-0.325;82.397;240.845;104.248
-0.763;1.237;-0.703;-6.287;159.607;156.189
-0.745;1.601;-0.705;-118.896;65.552;208.252
-0.803;2.174;-0.491;-231.506;-18.616;249.939
-0.856;2.705;0.021;-319.092;-76.111;267.151
-0.913;3.067;0.737;-368.347;-97.534;250.610
-1.011;3.294;1.209;-373.230;-82.092;202.209
-1.126;3.221;1.298;-321.655;-41.565;124.023
-1.223;2.895;1.119;-240.601;0.977;34.180
-1.289;2.366;0.929;-169.556;31.311;-42.419
-1.287;1.903;0.768;-120.544;46.326;-89.172
-1.328;1.789;0.608;-88.684;48.828;-107.300
-1.378;1.715;0.487;-74.036;38.208;-112.366
-1.426;1.541;0.395;-80.139;14.282;-114.990
-1.500;1.491;0.491;-111.572;-20.996;-111.450
-1.554;1.397;0.848;-150.635;-55.115;-104.675
-1.496;1.461;1.418;-186.890;-71.472;-100.403
-1.539;1.683;1.880;-200.562;-68.420;-107.117
-1.644;1.843;1.902;-176.819;-45.471;-131.714
-1.760;1.694;1.577;-146.729;-20.264;-171.448
-1.803;1.404;1.179;-119.263;-13.611;-212.036
-1.726;1.040;0.935;-93.445;-28.198;-241.333
-1.613;0.724;0.750;-79.407;-47.791;-250.061
-1.541;0.583;0.657;-93.933;-66.467;-242.493
-1.506;0.674;0.611;-114.746;-85.449;-228.271
-1.497;0.690;0.547;-130.676;-104.004;-217.712
-1.485;0.599;0.513;-146.057;-124.023;-214.844
-1.463;0.490;0.549;-162.842;-145.447;-215.332
-1.384;0.357;0.540;-167.297;-162.048;-217.712
-1.348;0.173;0.443;-151.550;-169.495;-220.337
-1.344;0.022;0.318;-127.930;-173.828;-216.187
-1.358;-0.009;0.252;-110.291;-181.091;-206.604
-1.357;-0.047;0.249;-100.708;-190.796;-198.059
-1.345;-0.069;0.312;-95.032;-201.477;-190.674
-1.327;-0.075;0.400;-89.478;-208.923;-183.533
-1.267;-0.065;0.503;-87.219;-210.815;-178.040
-1.199;-0.092;0.568;-88.379;-207.825;-175.293
-1.140;-0.225;0.579;-87.036;-201.904;-174.500
-1.068;-0.404;0.602;-93.018;-193.848;-170.898
-0.965;-0.613;0.577;-102.173;-182.495;-161.499
-0.853;-0.863;0.487;-99.976;-169.861;-147.522
-0.734;-1.163;0.363;-96.558;-159.485;-127.991
-0.612;-1.475;0.221;-91.492;-154.175;-101.929
-0.471;-1.671;0.171;-91.492;-154.297;-68.848
-0.287;-1.726;0.233;-91.431;-154.297;-35.095
-0.125;-1.834;0.294;-73.608;-148.560;-10.010
0.024;-1.987;0.305;-42.419;-140.198;9.827
0.144;-2.092;0.225;-20.630;-132.935;32.837
0.263;-2.165;0.174;-12.146;-129.822;59.692
0.419;-2.184;0.283;-10.254;-134.033;85.571
0.660;-2.164;0.447;1.221;-139.038;104.858
0.914;-2.205;0.529;34.363;-138.184;119.690
1.197;-2.037;0.641;73.181;-132.629;134.949
1.419;-1.746;0.566;112.671;-123.779;147.766
1.574;-1.429;0.361;139.832;-116.150;157.776
1.708;-1.206;0.268;145.020;-118.591;166.443
1.872;-1.098;0.557;138.672;-129.700;176.941
2.050;-0.740;1.045;128.235;-133.667;190.308
2.151;-0.457;1.388;138.550;-118.042;197.449
2.275;-0.073;1.595;150.940;-91.125;197.449
2.374;0.867;1.405;176.086;-24.597;185.364
2.460;1.042;1.402;185.608;-7.935;167.175
2.512;0.978;1.601;197.571;1.648;146.729
2.501;0.861;1.844;224.060;18.738;135.254
2.369;0.759;1.890;259.766;43.518;142.212
2.119;0.798;1.902;273.804;63.721;172.913
1.849;0.861;2.027;256.042;70.435;216.736
1.510;0.903;2.206;230.225;71.777;263.794
1.120;1.063;2.385;190.186;76.355;315.674
0.703;1.340;2.477;137.207;86.426;365.784
0.292;1.661;2.528;76.477;100.342;402.649
-0.071;1.915;2.505;23.193;119.751;419.006
-0.376;2.211;2.352;-15.381;144.165;418.884
-0.641;2.377;2.098;-39.917;166.443;403.137
-0.838;2.438;1.824;-54.749;184.692;374.573
-0.997;2.458;1.530;-60.486;199.219;340.393
-1.105;2.420;1.239;-56.458;210.388;303.528
-1.157;2.340;0.986;-48.645;216.064;267.883
-1.176;2.288;0.796;-40.588;215.149;238.831
-1.185;2.287;0.636;-39.124;208.374;217.529
-1.213;2.335;0.574;-57.007;194.641;201.965
-1.254;2.479;0.599;-101.074;175.842;188.354
-1.296;2.632;0.605;-167.419;154.785;171.692
-1.294;2.755;0.540;-237.244;136.414;147.156
-1.280;2.838;0.437;-291.260;123.352;110.596
