aX;aY;aZ;gX;gY;gZ
-0.204;-2.119;-1.365;322.754;-197.571;24.231
-0.061;-2.559;-1.093;354.736;-181.274;13.733
0.013;-2.947;-0.996;370.789;-182.129;19.897
0.116;-3.149;-0.913;366.577;-189.819;32.471
0.170;-3.205;-0.774;345.459;-198.730;47.363
0.201;-3.146;-0.586;318.542;-207.458;67.078
0.201;-3.045;-0.436;306.458;-206.787;76.050
0.244;-2.944;-0.344;309.692;-191.772;67.932
0.261;-2.889;-0.196;313.843;-174.011;53.284
0.267;-2.874;-0.023;309.509;-157.166;40.344
0.270;-2.857;0.161;297.913;-141.663;28.076
0.312;-2.860;0.376;290.833;-127.441;11.719
0.339;-2.810;0.620;288.452;-114.685;-2.502
0.348;-2.749;0.875;290.833;-105.835;-14.648
0.345;-2.674;1.183;298.462;-99.243;-26.794
0.302;-2.517;1.475;318.420;-89.966;-36.255
0.504;-2.322;1.455;345.459;-78.918;-46.326
0.026;-1.641;1.788;350.525;-71.045;-52.795
-0.003;-1.902;1.767;333.374;-98.022;-62.439
0.027;-1.761;2.255;285.400;-100.159;-79.712
0.619;-1.724;2.541;280.701;-114.868;-89.355
0.508;-2.112;3.092;257.019;-113.525;-91.919
1.011;-2.123;3.507;174.683;-90.515;-62.988
0.753;-1.693;4.000;106.384;-47.180;-10.925
0.937;-1.367;4.000;63.843;-22.644;3.784
1.116;-1.359;4.000;77.393;-0.671;-23.376
1.231;-1.315;4.000;79.529;58.777;-21.118
1.423;-1.200;4.000;72.815;73.059;-7.690
1.421;-1.152;4.000;50.842;42.053;25.452
1.326;-1.076;4.000;-9.155;47.546;35.400
1.195;-0.966;3.628;-50.659;100.891;38.635
0.941;-1.017;3.158;-79.163;123.108;27.771
0.744;-1.177;2.633;-96.802;149.658;23.804
0.584;-1.401;2.195;-113.525;174.133;23.743
0.394;-1.581;1.795;-124.634;188.538;22.156
0.225;-1.801;1.371;-125.732;197.815;23.437
0.068;-1.976;0.923;-123.291;200.989;29.419
-0.080;-2.051;0.542;-122.559;196.106;36.316
-0.213;-2.090;0.255;-120.544;186.707;39.490
-0.327;-2.129;0.052;-108.398;177.246;38.208
-0.406;-2.155;-0.120;-104.736;169.800;39.795
-0.476;-2.124;-0.233;-120.605;164.551;48.462
-0.555;-2.113;-0.361;-139.648;160.461;60.852
-0.606;-2.078;-0.492;-169.434;155.090;74.890
-0.685;-1.972;-0.604;-215.576;148.499;87.952
-0.765;-1.901;-0.785;-255.371;142.273;96.191
-0.880;-1.832;-0.877;-294.800;133.667;95.642
-1.015;-1.809;-1.021;-320.740;134.033;83.191
-1.068;-1.839;-1.342;-321.411;143.677;59.204
-1.146;-1.854;-1.647;-323.120;155.273;32.410
-1.099;-1.803;-2.097;-335.632;165.466;16.113
-0.873;-1.668;-2.549;-353.271;160.767;9.644
-0.690;-1.385;-2.880;-357.727;146.667;4.395
-0.460;-1.012;-3.074;-344.666;126.526;0.610
-0.151;-0.739;-3.144;-323.608;100.830;-11.292
0.240;-0.518;-3.245;-297.241;88.623;-32.043
0.651;-0.349;-3.390;-253.052;86.792;-56.885
0.990;-0.243;-3.620;-197.815;83.923;-80.200
1.408;-0.093;-3.823;-153.992;89.539;-94.727
1.508;-0.072;-3.989;-118.042;49.316;-95.764
1.831;-0.121;-4.000;-100.525;54.504;-64.941
2.046;-0.224;-4.000;-82.642;41.931;-36.987
2.101;-0.249;-3.966;-43.335;1.648;-16.541
2.020;-0.207;-3.839;10.559;-24.536;3.601
1.848;-0.200;-3.746;56.763;-46.570;8.362
1.521;-0.162;-3.487;84.717;-75.745;-9.766
1.192;-0.195;-3.167;130.920;-100.891;26.245
0.802;-0.258;-2.827;165.222;-128.418;73.669
0.475;-0.287;-2.401;171.265;-157.837;76.355
0.253;-0.321;-2.038;191.528;-176.697;77.820
0.100;-0.373;-1.773;205.322;-185.486;76.599
0.010;-0.444;-1.587;210.266;-189.270;75.134
-0.065;-0.543;-1.420;208.374;-191.956;74.219
-0.094;-0.690;-1.244;204.468;-191.345;75.928
-0.111;-0.915;-1.077;201.782;-187.866;80.017
-0.123;-1.123;-0.871;197.083;-184.387;91.675
-0.089;-1.344;-0.777;199.890;-181.274;106.873
-0.141;-1.553;-0.814;210.876;-180.725;120.544
-0.184;-1.651;-0.889;201.355;-189.941;143.555
-0.217;-1.650;-0.956;167.908;-203.186;165.588
-0.182;-1.600;-0.990;132.568;-209.717;179.932
-0.145;-1.489;-0.877;112.793;-209.534;186.707
-0.142;-1.336;-0.618;118.591;-193.298;184.082
-0.104;-1.227;-0.360;145.935;-157.471;172.424
-0.095;-1.168;-0.185;178.589;-111.328;152.954
0.027;-1.108;-0.104;192.261;-59.082;124.451
0.057;-1.115;0.052;187.256;-23.743;101.746
0.078;-1.081;0.213;162.415;-1.648;88.867
0.082;-0.976;0.367;131.409;14.587;77.942
0.182;-0.876;0.452;109.375;24.597;59.692
0.415;-0.847;0.524;111.328;29.541;34.790
0.620;-0.845;0.777;121.643;28.625;13.550
0.775;-0.841;1.242;129.700;18.127;-4.028
1.014;-0.959;1.839;137.146;4.639;-22.156
1.310;-1.174;2.540;135.864;-5.432;-39.490
1.571;-1.333;3.176;123.840;-3.967;-46.631
1.765;-1.334;3.528;109.985;16.479;-45.593
1.760;-1.194;3.546;92.346;42.786;-42.114
1.833;-1.013;3.385;77.148;67.200;-34.546
1.879;-1.012;3.407;61.768;72.754;-25.085
1.889;-1.023;3.647;29.114;68.115;-29.663
1.841;-1.018;3.696;6.775;85.266;-28.442
1.860;-0.909;3.634;-2.686;83.252;-7.935
1.691;-0.739;3.626;-18.250;45.410;15.198
1.703;-0.708;3.405;-33.508;63.049;26.855
1.478;-0.885;3.143;-48.340;75.256;31.189
0.912;-0.806;2.695;-183.594;102.234;0.671
0.742;-1.061;2.189;-163.696;133.606;-10.193
0.603;-1.397;1.727;-132.751;158.691;-24.231
0.457;-1.711;1.361;-134.644;166.565;-32.715
0.290;-1.986;0.982;-150.330;169.556;-31.128
0.130;-2.190;0.471;-155.823;171.753;-19.531
0.004;-2.314;-0.116;-152.832;165.466;-0.732
-0.122;-2.286;-0.541;-156.555;143.738;17.517
-0.247;-2.236;-0.718;-153.625;111.511;30.579
-0.353;-2.233;-0.789;-140.198;82.520;40.039
-0.462;-2.145;-0.848;-140.198;65.674;49.377
-0.477;-2.002;-0.927;-156.616;62.927;58.472
-0.517;-1.846;-1.040;-168.335;64.575;58.594
-0.598;-1.722;-1.249;-169.922;77.209;53.040
-0.665;-1.614;-1.597;-175.476;95.764;45.959
-0.646;-1.513;-2.027;-199.707;111.023;39.001
-0.636;-1.323;-2.356;-239.136;111.084;29.602
-0.578;-1.160;-2.649;-267.090;92.285;18.250
-0.467;-1.010;-2.789;-293.945;62.622;10.193
-0.315;-0.834;-2.903;-305.908;35.767;-0.977
-0.160;-0.568;-2.911;-300.354;14.160;-17.639
0.055;-0.362;-2.813;-269.043;-6.653;-30.701
0.287;-0.189;-2.739;-223.145;-14.709;-49.133
0.549;0.036;-2.843;-191.101;-9.216;-63.965
0.786;0.187;-2.955;-177.917;-13.245;-78.857
1.314;0.309;-3.042;-172.180;26.184;-73.669
1.757;0.349;-3.073;-150.024;37.842;-64.758
2.080;0.297;-3.009;-130.615;25.146;-63.232
2.360;0.201;-3.020;-127.686;19.287;-66.772
2.506;0.025;-3.042;-120.667;18.433;-71.411
2.697;-0.140;-3.180;-92.285;33.142;-32.654
2.615;-0.321;-3.397;-47.546;26.367;27.344
2.372;-0.355;-3.513;-21.179;-2.502;54.260
2.085;-0.376;-3.581;18.127;-24.048;82.092
1.673;-0.358;-3.488;72.937;-59.448;107.910
1.272;-0.370;-3.234;124.146;-101.013;124.512
0.924;-0.419;-2.911;162.415;-136.780;135.254
0.643;-0.488;-2.550;187.256;-164.856;140.686
0.450;-0.562;-2.191;198.547;-184.875;144.470
0.305;-0.674;-1.858;204.102;-194.885;146.545
0.182;-0.773;-1.518;211.182;-193.176;143.860
0.055;-0.901;-1.236;233.582;-180.420;134.888
-0.060;-0.992;-1.052;259.399;-161.743;127.991
-0.134;-1.088;-0.961;271.912;-147.400;122.559
-0.186;-1.170;-0.977;273.743;-142.151;137.817
-0.156;-1.299;-1.050;264.282;-143.860;167.236
-0.249;-1.300;-0.970;236.511;-146.423;143.250
-0.208;-1.361;-0.796;234.070;-145.020;123.169
-0.154;-1.340;-0.556;242.493;-138.794;122.620
-0.141;-1.187;-0.319;237.976;-113.525;117.310
-0.127;-1.101;-0.224;243.713;-73.486;96.497
-0.078;-1.149;-0.208;249.695;-30.457;66.406
-0.016;-1.258;-0.181;247.986;8.972;37.903
-0.016;-1.351;-0.173;242.859;41.870;15.747
-0.026;-1.456;-0.159;235.413;66.406;-0.366
-0.024;-1.469;-0.162;224.365;79.956;-12.329
0.072;-1.443;-0.097;208.740;80.566;-23.804
0.240;-1.491;0.124;180.664;71.411;-34.424
0.504;-1.565;0.461;149.963;45.166;-41.992
0.672;-1.673;1.073;137.268;16.907;-48.645
1.006;-1.658;1.735;133.240;1.221;-52.612
1.195;-1.640;2.412;119.080;15.076;-62.927
1.376;-1.443;2.563;120.300;39.063;-75.806
1.345;-1.251;2.375;121.948;72.571;-83.191
1.275;-1.098;2.097;107.605;94.421;-80.505
1.298;-1.101;1.927;97.778;87.952;-77.515
1.397;-1.213;2.007;75.867;63.965;-72.571
1.537;-1.275;2.326;37.842;29.175;-56.824
1.731;-1.203;2.730;0.305;-2.014;-32.410
1.839;-1.096;3.150;-27.954;-27.344;-2.930
1.943;-0.955;3.641;-42.358;-38.025;11.780
1.968;-0.817;3.975;-44.739;-16.785;32.532
1.778;-0.636;3.938;-45.715;12.817;18.372
1.709;-0.446;3.606;-58.716;97.717;-22.644
1.678;-0.426;3.113;-66.162;187.134;-40.527
1.688;-0.448;2.628;-96.802;207.764;-14.954
1.366;-0.558;2.370;-155.518;140.198;20.325
1.142;-0.764;2.143;-208.984;121.948;19.653
0.927;-1.074;1.852;-230.652;143.127;7.446
0.722;-1.349;1.468;-234.863;163.513;0.061
0.495;-1.640;1.040;-226.929;179.016;-0.122
0.327;-1.991;0.712;-207.642;179.565;-4.944
0.241;-2.369;0.416;-189.941;172.180;-10.376
0.099;-2.536;0.005;-176.025;152.771;-13.855
-0.153;-2.466;-0.341;-160.095;124.634;-11.841
-0.300;-2.308;-0.565;-135.864;96.985;21.729
-0.448;-2.154;-0.558;-125.000;72.449;81.116
-0.559;-2.002;-0.492;-140.259;72.815;127.808
-0.631;-1.997;-0.541;-152.771;82.703;149.841
-0.704;-2.103;-0.684;-175.354;84.045;139.221
-0.725;-2.239;-0.851;-205.872;93.506;121.399
-0.777;-2.266;-1.076;-218.201;111.572;113.342
-0.826;-2.159;-1.465;-202.332;134.399;106.567
-0.886;-2.086;-2.042;-168.152;158.447;94.788
-0.828;-1.962;-2.743;-149.719;169.617;74.036
-0.647;-1.676;-3.245;-179.810;161.926;57.922
-0.459;-1.306;-3.499;-225.342;130.005;59.937
-0.265;-0.804;-3.524;-263.367;75.378;65.247
-0.031;-0.270;-3.438;-288.818;20.020;61.951
0.238;0.187;-3.170;-307.251;-19.043;51.697
0.589;0.485;-2.932;-310.242;-28.381;32.288
0.795;0.619;-2.998;-287.537;-11.902;8.362
1.015;0.614;-3.360;-262.085;10.376;-15.564
1.257;0.566;-3.912;-232.178;17.822;-35.645
1.486;0.485;-4.000;-193.359;-0.977;-38.025
1.263;0.460;-4.000;-153.748;-39.673;-31.921
1.318;0.606;-4.000;-111.267;9.949;-10.681
1.218;0.669;-4.000;-37.476;5.432;21.729
0.946;0.713;-4.000;37.659;-28.137;55.298
0.666;0.608;-4.000;92.651;-82.153;59.814
0.388;0.346;-3.746;134.827;-127.686;54.382
0.165;0.069;-3.245;163.391;-154.968;50.293
-0.002;-0.295;-2.785;189.026;-167.908;49.988
-0.114;-0.672;-2.403;203.735;-179.687;48.157
-0.157;-0.998;-2.072;207.214;-192.017;48.096
-0.147;-1.260;-1.725;209.778;-206.543;48.218
-0.128;-1.497;-1.356;213.440;-220.947;49.438
-0.033;-1.788;-0.948;223.450;-228.455;53.772
0.079;-2.072;-0.512;249.573;-232.178;55.847
0.255;-2.141;-0.049;310.669;-212.219;77.026
0.245;-1.971;0.075;299.438;-203.735;100.159
0.225;-1.739;0.104;282.227;-192.688;115.356
0.322;-1.491;0.165;265.198;-162.964;111.938
0.356;-1.466;0.168;253.784;-129.700;110.352
0.477;-1.478;0.196;252.869;-83.740;89.233
0.465;-1.480;0.117;279.480;-40.710;59.265
0.423;-1.400;0.012;308.899;-0.183;31.372
0.435;-1.346;-0.052;302.673;31.372;9.460
0.424;-1.297;-0.076;275.452;44.250;-6.714
0.427;-1.259;0.017;240.601;40.955;-16.174
0.476;-1.194;0.209;202.881;28.320;-19.043
0.522;-1.167;0.414;177.551;19.592;-21.667
0.519;-1.127;0.629;161.499;20.630;-27.832
0.553;-1.047;0.823;153.381;23.987;-39.124
0.705;-1.019;0.955;149.536;23.926;-55.054
0.890;-1.040;1.296;144.104;11.597;-69.458
0.937;-1.102;1.819;135.132;2.197;-75.256
1.076;-1.168;2.352;131.775;25.940;-70.068
1.325;-1.251;2.719;142.944;39.124;-71.106
1.635;-1.252;2.873;139.465;29.602;-83.435
1.599;-1.052;2.780;124.573;49.866;-89.661
1.689;-1.157;2.508;102.051;97.412;-83.679
1.735;-1.278;2.409;65.125;117.004;-41.504
2.057;-1.167;2.671;-11.230;119.263;-47.424
2.286;-1.155;2.911;-32.043;105.469;44.189
2.110;-1.038;3.125;-53.833;14.099;59.021
2.026;-0.890;3.265;-74.036;-13.855;46.326
1.922;-0.838;3.224;-83.435;-6.165;48.401
1.716;-0.674;3.011;-110.657;14.893;52.734
1.472;-0.576;2.565;-139.221;55.969;50.842
1.407;-0.669;2.185;-154.175;105.164;37.964
1.159;-0.945;1.887;-158.386;103.088;30.212
0.981;-1.313;1.540;-168.091;117.249;21.545
0.842;-1.701;1.119;-158.203;129.028;18.005
0.683;-1.952;0.657;-128.723;137.085;23.682
0.476;-2.042;0.307;-99.487;129.089;37.720
0.299;-2.044;0.012;-87.646;114.136;53.406
0.142;-1.994;-0.130;-93.689;96.985;67.566
0.085;-1.972;-0.249;-116.089;84.412;82.886
-0.028;-1.905;-0.326;-135.620;72.205;105.591
-0.156;-1.719;-0.439;-158.142;63.660;126.282
-0.263;-1.527;-0.600;-180.603;60.730;137.024
-0.341;-1.379;-0.768;-204.102;57.068;139.343
-0.405;-1.246;-0.886;-224.854;52.917;135.315
-0.449;-1.122;-0.974;-234.070;49.683;123.108
-0.534;-1.051;-1.039;-227.417;49.011;101.501
-0.619;-0.995;-1.102;-224.609;45.166;75.867
-0.700;-0.983;-1.163;-221.985;45.288;53.284
-0.778;-1.010;-1.321;-224.976;46.692;38.696
-0.803;-1.027;-1.599;-240.173;46.265;31.250
-0.787;-0.916;-1.937;-261.597;35.034;27.649
-0.764;-0.648;-2.205;-275.330;16.541;15.442
-0.693;-0.310;-2.356;-279.175;-7.568;-2.563
-0.551;0.015;-2.365;-271.790;-31.372;-28.687
-0.344;0.258;-2.310;-253.540;-51.514;-63.599
0.058;0.318;-2.259;-252.686;-61.218;-100.159
0.481;0.365;-2.201;-262.817;-60.059;-143.005
1.157;0.192;-2.412;-260.376;-50.476;-168.518
1.806;-0.073;-2.557;-246.887;-28.687;-183.716
2.350;-0.526;-2.726;-237.366;-8.972;-194.824
2.782;-0.982;-2.932;-206.238;21.973;-181.702
2.964;-1.213;-3.321;-141.296;70.984;-141.724
3.053;-1.353;-3.865;-49.622;125.244;-56.335
2.814;-1.226;-4.000;27.344;119.507;-4.639
2.476;-0.917;-4.000;76.111;87.402;23.865
2.028;-0.689;-4.000;136.230;35.583;56.213
1.503;-0.589;-4.000;190.979;-35.095;85.205
1.076;-0.602;-3.659;207.581;-99.609;102.539
0.758;-0.665;-2.926;206.360;-147.888;108.459
0.527;-0.783;-2.276;214.478;-170.898;108.337
0.374;-0.916;-1.797;223.083;-172.302;105.530
0.311;-1.063;-1.524;226.318;-160.706;103.943
0.199;-1.184;-1.318;221.985;-146.729;105.530
0.140;-1.291;-1.198;219.482;-137.512;105.042
0.076;-1.401;-1.096;224.854;-131.409;101.257
0.019;-1.530;-1.007;234.558;-125.000;93.689
-0.020;-1.646;-0.936;245.667;-124.573;84.229
-0.055;-1.697;-0.833;248.596;-129.639;84.656
-0.076;-1.673;-0.696;237.183;-136.902;90.149
-0.078;-1.565;-0.487;211.670;-143.677;96.924
-0.061;-1.411;-0.216;185.669;-139.587;99.792
0.017;-1.353;-0.019;176.697;-117.493;98.999
0.108;-1.321;0.100;179.443;-81.421;88.684
0.165;-1.311;0.168;190.552;-45.044;86.609
0.177;-1.248;0.172;208.191;-20.264;99.670
-0.228;-1.329;0.095;229.919;-16.602;118.774
0.093;-1.145;-0.082;230.042;36.865;11.841
-0.038;-1.105;-0.106;245.850;62.439;-16.418
0.023;-1.007;-0.038;232.239;46.204;-21.790
0.194;-0.880;0.248;196.838;35.522;-35.950
0.339;-0.783;0.699;176.086;33.081;-55.603
0.439;-0.666;1.223;153.137;40.955;-83.008
0.536;-0.567;1.641;84.106;48.523;-107.605
1.133;-0.879;1.771;16.846;46.448;-143.616
1.327;-0.800;2.452;-14.954;56.763;-172.913
1.538;-0.756;2.650;7.019;71.716;-198.303
1.632;-0.921;2.482;50.781;91.125;-217.346
1.622;-1.122;2.350;73.975;86.914;-213.257
1.825;-1.340;2.533;80.383;47.424;-193.359
2.220;-2.396;3.735;81.909;6.042;-156.372
2.875;-0.784;3.871;-151.611;-49.500;-110.168
1.770;-0.156;3.295;-144.043;35.767;-36.438
2.014;-1.195;1.975;331.665;78.247;-26.245
1.916;-0.717;3.377;297.668;-44.312;12.512
1.940;-0.403;4.000;-8.362;-66.345;20.569
1.755;-0.459;3.643;-56.580;13.855;1.221
1.305;-0.238;2.837;-3.113;99.182;-4.272
1.071;-0.101;2.503;-33.997;96.436;40.100
0.825;-0.317;2.350;-96.252;91.370;27.832
0.566;-0.708;2.056;-152.100;120.911;-10.132
0.326;-1.131;1.574;-171.387;154.114;-40.771
0.088;-1.526;1.021;-154.602;186.218;-47.852
-0.062;-1.961;0.506;-121.033;196.472;-39.734
-0.240;-2.240;0.120;-105.103;185.486;-19.226
-0.229;-2.353;-0.217;-113.525;174.194;2.258
-0.288;-2.423;-0.347;-132.690;150.391;25.635
-0.413;-2.252;-0.391;-171.814;119.568;51.819
-0.468;-2.032;-0.393;-210.022;103.577;77.148
-0.670;-1.706;-0.363;-235.535;96.619;84.473
-0.772;-1.613;-0.338;-238.770;108.093;66.589
-0.867;-1.653;-0.391;-241.150;128.723;40.405
-0.903;-1.764;-0.525;-236.633;157.349;13.184
-1.051;-1.981;-0.739;-222.107;180.603;-6.653
-1.179;-2.216;-1.191;-199.829;198.486;-13.733
-1.239;-2.361;-1.788;-190.308;205.261;-4.028
-1.169;-2.317;-2.530;-202.332;194.946;15.137
-1.005;-1.954;-2.982;-237.549;165.039;25.391
-0.794;-1.468;-3.040;-264.465;122.620;26.917
-0.548;-1.045;-2.897;-266.296;86.609;19.287
-0.238;-0.743;-2.696;-267.639;68.542;-0.366
0.139;-0.567;-2.608;-268.677;70.618;-23.743
0.549;-0.534;-2.691;-268.616;89.294;-44.922
0.914;-0.680;-3.000;-267.029;115.051;-57.922
1.203;-0.896;-3.399;-257.202;138.733;-58.472
1.380;-1.044;-3.884;-234.558;158.020;-47.729
1.535;-1.146;-4.000;-202.393;165.039;-29.907
1.676;-1.239;-4.000;-165.527;133.423;-7.690
1.621;-1.095;-4.000;-121.216;70.923;22.766
1.469;-0.881;-4.000;-59.631;19.043;69.580
1.187;-0.694;-4.000;-6.042;-30.334;103.821
0.888;-0.633;-4.000;36.011;-86.304;124.756
0.522;-0.583;-3.733;70.984;-129.333;140.381
0.138;-0.525;-3.205;100.220;-162.415;149.658
-0.143;-0.502;-2.697;125.671;-184.265;149.841
-0.347;-0.554;-2.276;157.959;-199.341;139.465
-0.447;-0.708;-1.968;199.768;-207.581;120.239
-0.510;-0.879;-1.709;240.540;-211.670;100.342
-0.565;-1.047;-1.446;271.057;-215.454;82.214
-0.597;-1.168;-1.218;287.048;-219.299;64.941
-0.592;-1.264;-1.070;296.082;-223.511;48.828
-0.626;-1.311;-0.955;299.438;-232.605;36.621
-0.671;-1.282;-0.781;282.715;-247.925;31.860
-0.703;-1.248;-0.602;250.732;-266.296;30.518
-0.683;-1.242;-0.456;213.196;-282.166;29.297
-0.673;-1.246;-0.322;183.289;-287.170;26.672
-0.704;-1.227;-0.161;176.208;-278.320;16.541
-0.638;-1.124;-0.014;190.857;-254.272;-2.869
-0.660;-1.131;0.022;235.168;-214.539;-33.752
-0.646;-1.162;0.006;280.151;-174.500;-70.190
-0.605;-1.258;0.039;305.725;-139.282;-103.577
-0.582;-1.399;0.077;311.462;-111.389;-127.808
-0.613;-1.522;0.020;297.974;-93.079;-141.052
-0.632;-1.731;-0.120;265.991;-87.097;-143.005
-0.584;-2.007;-0.326;216.980;-96.252;-132.568
-0.460;-2.304;-0.365;172.424;-119.751;-111.450
-0.333;-2.538;-0.255;142.639;-151.367;-78.918
-0.299;-2.603;0.137;133.484;-182.312;-46.570
-0.196;-2.435;0.745;146.667;-204.956;-22.278
-0.028;-2.273;1.562;166.321;-214.539;-13.611
0.277;-2.198;2.398;169.739;-204.041;-10.559
0.436;-2.080;3.184;178.406;-169.312;-0.305
0.661;-1.928;3.533;199.829;-147.156;-22.339
0.911;-1.919;3.521;225.098;-109.497;-40.039
1.095;-1.929;3.271;235.229;-50.415;-41.138
1.113;-1.904;3.232;218.567;-6.531;-34.363
1.181;-1.895;3.481;182.861;19.653;-30.579
1.212;-1.879;3.822;155.945;31.677;-23.560
1.202;-1.897;3.999;137.207;33.203;-6.104
1.153;-1.788;4.000;106.567;50.720;14.587
1.035;-1.600;3.848;77.332;81.177;36.072
0.887;-1.436;3.587;59.937;109.314;56.091
0.702;-1.314;3.286;42.969;135.559;71.960
0.481;-1.219;2.969;20.203;164.185;79.834
0.219;-1.205;2.650;-7.996;190.002;84.656
0.019;-1.292;2.284;-40.710;211.731;87.036
-0.140;-1.438;1.907;-76.294;228.455;85.022
-0.288;-1.588;1.495;-113.953;242.859;78.857
-0.332;-1.717;1.053;-137.573;262.939;72.876
-0.408;-1.834;0.793;-143.982;267.822;68.420
-0.519;-1.909;0.601;-139.771;265.625;63.293
-0.660;-1.966;0.417;-124.451;269.958;60.669
-0.840;-2.031;0.264;-102.295;283.020;59.875
-1.065;-2.181;0.125;-78.918;294.067;61.157
-1.257;-2.315;-0.069;-65.002;310.059;56.030
-1.434;-2.387;-0.423;-63.232;334.229;55.725
-1.548;-2.348;-0.837;-68.481;352.966;70.679
-1.692;-2.273;-1.220;-86.792;350.769;101.501
-1.766;-2.168;-1.529;-121.155;328.186;138.916
-1.829;-2.059;-1.732;-177.795;294.617;175.903
-1.890;-1.857;-1.887;-242.737;263.550;207.520
-1.920;-1.532;-2.083;-299.377;234.558;228.149
-1.937;-1.185;-2.277;-343.506;208.069;234.558
-1.955;-0.909;-2.470;-373.840;186.584;226.196
-1.916;-0.596;-2.653;-389.282;175.903;203.308
-1.819;-0.283;-2.805;-374.512;174.316;166.077
-1.669;-0.122;-2.989;-332.336;156.982;120.728
-1.436;-0.103;-3.347;-276.489;133.911;69.458
-1.234;-0.009;-3.878;-245.300;126.160;19.043
-0.752;0.144;-4.000;-235.413;156.616;-9.033
-0.172;0.159;-4.000;-206.604;179.871;-16.846
0.282;0.146;-4.000;-154.236;151.062;-29.907
0.659;0.109;-4.000;-100.037;98.206;-35.583
0.940;0.079;-4.000;-49.316;33.264;-36.194
1.105;0.087;-4.000;-13.672;-24.353;-39.612
1.167;0.110;-3.992;15.808;-71.777;-43.762
1.211;0.125;-3.687;38.696;-100.098;-28.870
1.174;0.081;-3.409;54.016;-113.098;-3.967
1.076;-0.003;-3.172;66.895;-130.859;5.005
0.951;-0.081;-2.971;83.435;-150.574;14.587
0.774;-0.202;-2.831;105.347;-171.204;25.391
0.554;-0.381;-2.693;127.014;-193.176;32.043
0.376;-0.575;-2.483;130.737;-213.379;35.889
0.220;-0.779;-2.273;125.610;-227.600;38.208
0.085;-0.991;-2.072;130.554;-239.258;37.292
-0.042;-1.150;-1.949;152.954;-245.850;34.241
-0.203;-1.278;-1.882;174.561;-248.291;31.372
-0.376;-1.342;-1.835;174.927;-247.009;29.114
-0.385;-1.382;-1.830;162.109;-242.981;37.476
-0.576;-1.526;-1.759;152.039;-250.183;56.641
-0.626;-1.519;-1.636;134.949;-270.264;43.762
-0.572;-1.618;-1.369;124.878;-280.090;46.631
-0.566;-1.711;-1.079;141.907;-288.940;51.086
-0.600;-1.790;-0.894;173.096;-287.903;59.448
-0.665;-1.795;-0.814;176.819;-271.362;70.374
-0.708;-1.771;-0.794;140.076;-245.728;78.064
-0.726;-1.747;-0.728;111.206;-220.032;79.346
-0.711;-1.749;-0.686;120.911;-201.782;76.416
-0.707;-1.780;-0.562;170.654;-187.256;62.256
-0.716;-1.767;-0.433;173.584;-183.533;57.617
-0.751;-1.659;-0.261;168.030;-179.871;54.138
-0.746;-1.514;0.048;156.860;-173.950;48.645
-0.631;-1.397;0.380;128.113;-162.048;40.222
-0.493;-1.255;0.708;86.792;-145.203;32.654
-0.390;-1.098;0.935;64.819;-136.536;25.940
-0.318;-1.024;1.228;72.388;-135.986;16.296
-0.244;-0.933;1.752;72.815;-138.611;3.296
-0.116;-0.856;2.368;83.374;-138.733;-17.944
0.128;-0.950;2.914;119.202;-134.277;-56.702
0.422;-1.121;3.420;156.494;-124.390;-88.379
0.759;-1.343;3.821;172.058;-112.915;-95.764
1.046;-1.479;4.000;157.898;-90.027;-91.370
1.200;-1.420;4.000;135.986;-44.556;-77.759
1.249;-1.284;4.000;120.911;0.000;-51.147
1.224;-1.131;4.000;85.571;13.184;-23.071
1.143;-0.941;4.000;30.579;40.833;-3.540
1.223;-0.788;4.000;-7.996;79.651;4.761
1.016;-0.700;4.000;-27.893;75.928;17.944
0.805;-0.631;3.744;-58.960;112.122;27.954
0.516;-0.644;3.246;-71.899;141.174;25.574
0.337;-0.838;2.753;-74.524;166.931;20.081
0.123;-1.114;2.299;-83.374;194.153;13.306
-0.033;-1.404;1.879;-95.398;216.248;4.456
-0.154;-1.655;1.488;-107.300;235.229;-5.981
-0.262;-1.924;1.006;-105.164;250.671;-13.489
-0.374;-2.095;0.521;-95.093;257.751;-9.399
-0.512;-2.135;0.146;-92.468;252.441;5.188
-0.620;-2.108;-0.127;-99.792;240.784;21.118
-0.692;-2.011;-0.366;-110.962;228.455;32.166
-0.775;-1.895;-0.611;-119.263;215.088;37.964
-0.789;-1.756;-0.769;-134.399;199.768;39.001
-0.792;-1.618;-0.801;-156.982;182.922;36.560
-0.769;-1.612;-0.727;-177.124;167.480;35.706
-0.744;-1.545;-0.737;-200.684;159.058;40.955
-0.823;-1.504;-0.675;-193.359;156.128;42.664
-0.952;-1.557;-0.697;-176.575;163.513;38.269
-1.056;-1.683;-0.945;-178.101;184.326;30.579
-1.099;-1.868;-1.360;-189.514;211.548;24.597
-1.059;-1.972;-1.909;-215.393;234.009;25.818
-0.988;-1.819;-2.432;-256.165;240.295;34.668
-0.891;-1.536;-2.782;-288.940;229.919;40.710
-0.721;-1.208;-2.980;-294.678;206.421;35.706
-0.529;-0.857;-3.003;-286.011;176.819;22.827
-0.320;-0.531;-2.936;-276.550;152.344;2.441
-0.012;-0.295;-2.873;-271.240;140.808;-22.156
0.329;-0.141;-2.906;-267.578;140.503;-47.058
0.718;-0.098;-3.067;-257.324;146.240;-68.298
1.096;-0.198;-3.414;-230.957;148.376;-82.153
